captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918P00092000,INTC,2026-09-18,9dte,92.0,put,91.665,3.87,4.28,572.0,651.0,4.075,0.41,0.100613,1.0037,2026-09-03T19:50:09.113535882Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00240000,AMZN,2026-09-18,9dte,240.0,put,258.69,0.76,0.84,95.0,237.0,0.8,0.08,0.1,0.9278,2026-09-03T19:50:09.34155508Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918P00087500,INTC,2026-09-18,9dte,87.5,put,91.665,2.18,2.3,11.0,265.0,2.24,0.12,0.053571,0.9546,2026-09-03T19:50:09.112082087Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00305000,GOOGL,2026-09-18,9dte,305.0,put,342.695,0.29,0.32,376.0,4.0,0.305,0.03,0.098361,0.89,2026-09-03T19:50:07.699759094Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00342500,GOOGL,2026-09-18,9dte,342.5,put,342.695,6.77,7.2,160.0,526.0,6.985,0.43,0.06156,0.9994,2026-09-03T19:50:08.980252228Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00210000,AMZN,2026-09-18,9dte,210.0,put,258.69,0.09,0.11,106.0,107.0,0.1,0.02,0.2,0.8118,2026-09-03T19:50:09.620982033Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00255000,AMZN,2026-09-18,9dte,255.0,put,258.69,3.84,4.09,142.0,546.0,3.965,0.25,0.063052,0.9857,2026-09-03T19:50:09.621511271Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918P00078000,INTC,2026-09-18,9dte,78.0,put,91.665,0.23,0.45,901.0,690.0,0.34,0.22,0.647059,0.8509,2026-09-03T19:50:09.609327968Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00247500,AMZN,2026-09-18,9dte,247.5,put,258.69,1.76,1.86,143.0,108.0,1.81,0.1,0.055249,0.9567,2026-09-03T19:50:08.914248507Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260918P00500000,META,2026-09-18,9dte,500.0,put,612.14,0.15,0.24,22.0,79.0,0.195,0.09,0.461538,0.8168,2026-09-03T19:50:06.832199603Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00225000,AMZN,2026-09-18,9dte,225.0,put,258.69,0.2,0.21,143.0,55.0,0.205,0.01,0.04878,0.8698,2026-09-03T19:50:09.413555268Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00317500,GOOGL,2026-09-18,9dte,317.5,put,342.695,0.66,0.79,477.0,181.0,0.725,0.13,0.17931,0.9265,2026-09-03T19:50:09.427385022Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918C00265000,AMZN,2026-09-18,9dte,265.0,call,258.69,3.4,3.77,457.0,507.0,3.585,0.37,0.103208,1.0244,2026-09-03T19:50:09.621370785Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00257500,AMZN,2026-09-18,9dte,257.5,put,258.69,4.92,5.29,117.0,526.0,5.105,0.37,0.072478,0.9954,2026-09-03T19:50:09.621511271Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918C00093000,INTC,2026-09-18,9dte,93.0,call,91.665,3.46,3.73,680.0,651.0,3.595,0.27,0.075104,1.0146,2026-09-03T19:50:09.589059737Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00235000,AMZN,2026-09-18,9dte,235.0,put,258.69,0.44,0.46,293.0,108.0,0.45,0.02,0.044444,0.9084,2026-09-03T19:50:09.622749043Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918C00096000,INTC,2026-09-18,9dte,96.0,call,91.665,2.52,2.7,417.0,493.0,2.61,0.18,0.068966,1.0473,2026-09-03T19:50:08.593851808Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260918C00610000,META,2026-09-18,9dte,610.0,call,612.14,17.64,18.42,132.0,146.0,18.03,0.78,0.043261,0.9965,2026-09-03T19:50:09.444205749Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260918P00080000,INTC,2026-09-18,9dte,80.0,put,91.665,0.55,0.57,190.0,137.0,0.56,0.02,0.035714,0.8727,2026-09-03T19:50:08.648115449Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00220000,AMZN,2026-09-18,9dte,220.0,put,258.69,0.11,0.16,4.0,151.0,0.135,0.05,0.37037,0.8504,2026-09-03T19:50:07.825204115Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260918P00250000,AMZN,2026-09-18,9dte,250.0,put,258.69,2.3,2.5,471.0,403.0,2.4,0.2,0.083333,0.9664,2026-09-03T19:50:09.623029746Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918C00360000,GOOGL,2026-09-18,9dte,360.0,call,342.695,1.88,1.98,612.0,1.0,1.93,0.1,0.051813,1.0505,2026-09-03T19:50:09.646789004Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00910000,MU,2026-09-18,9dte,910.0,put,955.3,20.04,21.93,47.0,79.0,20.985,1.89,0.090064,0.9526,2026-09-03T19:50:09.633732205Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00435000,AMD,2026-09-18,9dte,435.0,put,455.65,7.47,8.29,126.0,138.0,7.88,0.82,0.104061,0.9547,2026-09-03T19:50:08.74532017Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00300000,GOOGL,2026-09-18,9dte,300.0,put,342.695,0.19,0.35,242.0,368.0,0.27,0.16,0.592593,0.8754,2026-09-03T19:50:09.699965969Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918C00455000,AMD,2026-09-18,9dte,455.0,call,455.65,17.18,18.33,67.0,85.0,17.755,1.15,0.06477,0.9986,2026-09-03T19:50:07.836843366Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918C00465000,AMD,2026-09-18,9dte,465.0,call,455.65,12.76,14.2,126.0,125.0,13.48,1.44,0.106825,1.0205,2026-09-03T19:50:08.219315959Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00955000,MU,2026-09-18,9dte,955.0,put,955.3,37.73,41.52,163.0,75.0,39.625,3.79,0.095647,0.9997,2026-09-03T19:50:08.959417193Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00280000,GOOGL,2026-09-18,9dte,280.0,put,342.695,0.08,0.18,69.0,427.0,0.13,0.1,0.769231,0.8171,2026-09-03T19:50:08.48531546Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918C00342500,GOOGL,2026-09-18,9dte,342.5,call,342.695,7.43,7.97,84.0,357.0,7.7,0.54,0.07013,0.9994,2026-09-03T19:50:08.183925128Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00830000,MU,2026-09-18,9dte,830.0,put,955.3,5.09,5.52,16.0,61.0,5.305,0.43,0.081056,0.8688,2026-09-03T19:50:08.445233242Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00410000,AMD,2026-09-18,9dte,410.0,put,455.65,2.6,2.79,89.0,99.0,2.695,0.19,0.070501,0.8998,2026-09-03T19:50:09.473522355Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918C00955000,MU,2026-09-18,9dte,955.0,call,955.3,40.88,44.65,55.0,114.0,42.765,3.77,0.088156,0.9997,2026-09-03T19:50:09.575657645Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00750000,SPY,2026-10-09,30dte,750.0,put,773.26,4.81,4.84,87.0,162.0,4.825,0.03,0.006218,0.9699,2026-09-03T19:50:09.154307639Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00850000,MU,2026-09-18,9dte,850.0,put,955.3,7.64,7.88,2.0,56.0,7.76,0.24,0.030928,0.8898,2026-09-03T19:50:08.685385003Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00925000,MU,2026-09-18,9dte,925.0,put,955.3,25.68,27.13,71.0,72.0,26.405,1.45,0.054914,0.9683,2026-09-03T19:50:07.864827316Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00442500,AMD,2026-09-18,9dte,442.5,put,455.65,10.29,11.24,119.0,119.0,10.765,0.95,0.088249,0.9711,2026-09-03T19:50:08.085247339Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00390000,AMD,2026-09-18,9dte,390.0,put,455.65,1.03,1.25,164.0,179.0,1.14,0.22,0.192982,0.8559,2026-09-03T19:50:09.457273737Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00727000,SPY,2026-10-09,30dte,727.0,put,773.26,2.41,2.43,188.0,426.0,2.42,0.02,0.008264,0.9402,2026-09-03T19:50:09.399907696Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00715000,SPY,2026-10-09,30dte,715.0,put,773.26,1.72,1.73,444.0,531.0,1.725,0.01,0.005797,0.9247,2026-09-03T19:50:09.39985313Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00450000,AMD,2026-09-18,9dte,450.0,put,455.65,12.95,14.0,210.0,118.0,13.475,1.05,0.077922,0.9876,2026-09-03T19:50:09.320638333Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00400000,AMD,2026-09-18,9dte,400.0,put,455.65,1.66,1.86,154.0,170.0,1.76,0.2,0.113636,0.8779,2026-09-03T19:50:08.47034439Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00900000,MU,2026-09-18,9dte,900.0,put,955.3,17.81,18.77,53.0,69.0,18.29,0.96,0.052488,0.9421,2026-09-03T19:50:07.843095018Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00370000,AMD,2026-09-18,9dte,370.0,put,455.65,0.48,0.71,216.0,408.0,0.595,0.23,0.386555,0.812,2026-09-03T19:50:09.169827567Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918C01005000,MU,2026-09-18,9dte,1005.0,call,955.3,22.56,24.41,34.0,58.0,23.485,1.85,0.078774,1.052,2026-09-03T19:50:08.582667425Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00762000,SPY,2026-10-09,30dte,762.0,put,773.26,7.15,7.39,76.0,76.0,7.27,0.24,0.033012,0.9854,2026-09-03T19:50:09.400779965Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00430000,AMD,2026-09-18,9dte,430.0,put,455.65,6.11,6.81,66.0,113.0,6.46,0.7,0.108359,0.9437,2026-09-03T19:50:07.837982036Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918C00975000,MU,2026-09-18,9dte,975.0,call,955.3,33.62,35.3,39.0,28.0,34.46,1.68,0.048752,1.0206,2026-09-03T19:50:07.840053883Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00880000,MU,2026-09-18,9dte,880.0,put,955.3,12.53,13.43,92.0,103.0,12.98,0.9,0.069337,0.9212,2026-09-03T19:50:08.687745511Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918C00350000,GOOGL,2026-09-18,9dte,350.0,call,342.695,4.37,4.54,420.0,513.0,4.455,0.17,0.038159,1.0213,2026-09-03T19:50:09.229407373Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00455000,AMD,2026-09-18,9dte,455.0,put,455.65,15.2,16.35,114.0,113.0,15.775,1.15,0.0729,0.9986,2026-09-03T19:50:08.057680087Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918C00477500,AMD,2026-09-18,9dte,477.5,call,455.65,8.39,9.14,160.0,181.0,8.765,0.75,0.085568,1.048,2026-09-03T19:50:08.291663185Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00738000,SPY,2026-10-09,30dte,738.0,put,773.26,3.23,3.26,354.0,188.0,3.245,0.03,0.009245,0.9544,2026-09-03T19:50:08.993249076Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00773000,SPY,2026-10-09,30dte,773.0,put,773.26,10.98,11.22,51.0,2.0,11.1,0.24,0.021622,0.9997,2026-09-03T19:50:09.205309103Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00810000,MU,2026-09-18,9dte,810.0,put,955.3,3.59,3.82,3.0,12.0,3.705,0.23,0.062078,0.8479,2026-09-03T19:50:08.416575103Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260918P00290000,GOOGL,2026-09-18,9dte,290.0,put,342.695,0.12,0.16,271.0,451.0,0.14,0.04,0.285714,0.8462,2026-09-03T19:50:08.928669398Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00780000,MU,2026-09-18,9dte,780.0,put,955.3,2.029,2.16,19.0,3.0,2.0945,0.131,0.062545,0.8165,2026-09-03T19:50:07.152982884Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMD260918P00420000,AMD,2026-09-18,9dte,420.0,put,455.65,4.08,4.52,125.0,143.0,4.3,0.44,0.102326,0.9218,2026-09-03T19:50:08.736960392Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00870000,MU,2026-09-18,9dte,870.0,put,955.3,10.59,11.29,15.0,91.0,10.94,0.7,0.063985,0.9107,2026-09-03T19:50:09.79334711Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00705000,SPY,2026-10-09,30dte,705.0,put,773.26,1.36,1.37,574.0,153.0,1.365,0.01,0.007326,0.9117,2026-09-03T19:50:08.853932183Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MU260918P00940000,MU,2026-09-18,9dte,940.0,put,955.3,32.689,34.81,22.0,119.0,33.7495,2.121,0.062845,0.984,2026-09-03T19:50:08.333552826Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009C00385000,TSLA,2026-10-09,30dte,385.0,call,378.615,17.72,19.33,182.0,106.0,18.525,1.61,0.08691,1.0169,2026-09-03T19:50:09.509363638Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00190000,NVDA,2026-10-09,30dte,190.0,put,228.88,0.78,0.87,2.0,530.0,0.825,0.09,0.109091,0.8301,2026-09-03T19:50:09.284500828Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00210000,NVDA,2026-10-09,30dte,210.0,put,228.88,2.82,2.89,310.0,171.0,2.855,0.07,0.024518,0.9175,2026-09-03T19:50:09.777366125Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00220000,NVDA,2026-10-09,30dte,220.0,put,228.88,5.18,5.49,435.0,313.0,5.335,0.31,0.058107,0.9612,2026-09-03T19:50:07.858864728Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009C00812000,SPY,2026-10-09,30dte,812.0,call,773.26,0.8,0.82,523.0,432.0,0.81,0.02,0.024691,1.0501,2026-09-03T19:50:09.405451707Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00215000,NVDA,2026-10-09,30dte,215.0,put,228.88,3.85,4.07,1.0,29.0,3.96,0.22,0.055556,0.9394,2026-09-03T19:50:09.284546024Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00480000,MSFT,2026-10-09,30dte,480.0,put,510.5,4.48,4.82,156.0,279.0,4.65,0.34,0.073118,0.9403,2026-09-03T19:50:09.376871734Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009C00230000,NVDA,2026-10-09,30dte,230.0,call,228.88,9.1,9.43,328.0,173.0,9.265,0.33,0.035618,1.0049,2026-09-03T19:50:09.65719959Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009C00380000,TSLA,2026-10-09,30dte,380.0,call,378.615,19.87,20.86,263.0,61.0,20.365,0.99,0.048613,1.0037,2026-09-03T19:50:09.384270671Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009C00789000,SPY,2026-10-09,30dte,789.0,call,773.26,4.88,4.9,63.0,81.0,4.89,0.02,0.00409,1.0204,2026-09-03T19:50:09.401042083Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00360000,TSLA,2026-10-09,30dte,360.0,put,378.615,10.52,12.07,242.0,153.0,11.295,1.55,0.137229,0.9508,2026-09-03T19:50:09.135277779Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009C00773000,SPY,2026-10-09,30dte,773.0,call,773.26,12.21,12.6,1.0,120.0,12.405,0.39,0.031439,0.9997,2026-09-03T19:50:09.265988784Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00690000,SPY,2026-10-09,30dte,690.0,put,773.26,0.99,1.05,606.0,448.0,1.02,0.06,0.058824,0.8923,2026-09-03T19:50:09.13887591Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00195000,NVDA,2026-10-09,30dte,195.0,put,228.88,1.03,1.21,551.0,518.0,1.12,0.18,0.160714,0.852,2026-09-03T19:50:09.274991651Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00320000,TSLA,2026-10-09,30dte,320.0,put,378.615,2.76,3.31,2.0,273.0,3.035,0.55,0.181219,0.8452,2026-09-03T19:50:09.592688786Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00510000,MSFT,2026-10-09,30dte,510.0,put,510.5,14.07,14.94,66.0,161.0,14.505,0.87,0.059979,0.999,2026-09-03T19:50:09.375449799Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00375000,TSLA,2026-10-09,30dte,375.0,put,378.615,16.69,19.85,196.0,176.0,18.27,3.16,0.172961,0.9905,2026-09-03T19:50:09.644591073Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00230000,NVDA,2026-10-09,30dte,230.0,put,228.88,9.02,9.88,449.0,419.0,9.45,0.86,0.091005,1.0049,2026-09-03T19:50:08.929342292Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00310000,TSLA,2026-10-09,30dte,310.0,put,378.615,1.92,2.02,96.0,170.0,1.97,0.1,0.050761,0.8188,2026-09-03T19:50:09.882880575Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00350000,TSLA,2026-10-09,30dte,350.0,put,378.615,8.22,8.55,13.0,200.0,8.385,0.33,0.039356,0.9244,2026-09-03T19:50:09.51091257Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00380000,TSLA,2026-10-09,30dte,380.0,put,378.615,20.07,20.92,47.0,87.0,20.495,0.85,0.041474,1.0037,2026-09-03T19:50:09.69950791Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00495000,MSFT,2026-10-09,30dte,495.0,put,510.5,8.119,8.82,155.0,254.0,8.4695,0.701,0.082768,0.9696,2026-09-03T19:50:09.378064574Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009C00400000,TSLA,2026-10-09,30dte,400.0,call,378.615,12.64,12.84,9.0,21.0,12.74,0.2,0.015699,1.0565,2026-09-03T19:50:08.605345623Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00655000,SPY,2026-10-09,30dte,655.0,put,773.26,0.56,0.57,446.0,830.0,0.565,0.01,0.017699,0.8471,2026-09-03T19:50:09.146108168Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00465000,MSFT,2026-10-09,30dte,465.0,put,510.5,2.05,2.71,152.0,110.0,2.38,0.66,0.277311,0.9109,2026-09-03T19:50:08.463326721Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00365000,TSLA,2026-10-09,30dte,365.0,put,378.615,13.02,13.94,52.0,159.0,13.48,0.92,0.068249,0.964,2026-09-03T19:50:09.405185684Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00675000,SPY,2026-10-09,30dte,675.0,put,773.26,0.76,0.77,639.0,445.0,0.765,0.01,0.013072,0.8729,2026-09-03T19:50:09.879224541Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00505000,MSFT,2026-10-09,30dte,505.0,put,510.5,11.53,12.4,148.0,256.0,11.965,0.87,0.072712,0.9892,2026-09-03T19:50:09.218273916Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00335000,TSLA,2026-10-09,30dte,335.0,put,378.615,4.86,5.49,14.0,150.0,5.175,0.63,0.121739,0.8848,2026-09-03T19:50:09.384270797Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00345000,TSLA,2026-10-09,30dte,345.0,put,378.615,6.61,7.9,183.0,207.0,7.255,1.29,0.177808,0.9112,2026-09-03T19:50:08.010012365Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,SPY261009P00635000,SPY,2026-10-09,30dte,635.0,put,773.26,0.46,0.47,439.0,894.0,0.465,0.01,0.021505,0.8212,2026-09-03T19:50:09.146008792Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00470000,MSFT,2026-10-09,30dte,470.0,put,510.5,2.48,3.46,329.0,323.0,2.97,0.98,0.329966,0.9207,2026-09-03T19:50:09.375277928Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00200000,NVDA,2026-10-09,30dte,200.0,put,228.88,1.44,1.56,142.0,133.0,1.5,0.12,0.08,0.8738,2026-09-03T19:50:09.53588926Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009C00235000,NVDA,2026-10-09,30dte,235.0,call,228.88,7.09,7.27,279.0,302.0,7.18,0.18,0.02507,1.0267,2026-09-03T19:50:07.830492468Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00205000,NVDA,2026-10-09,30dte,205.0,put,228.88,2.06,2.14,146.0,136.0,2.1,0.08,0.038095,0.8957,2026-09-03T19:50:09.694076992Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT261009P00490000,MSFT,2026-10-09,30dte,490.0,put,510.5,6.69,7.53,181.0,276.0,7.11,0.84,0.118143,0.9598,2026-09-03T19:50:09.376937691Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009P00225000,NVDA,2026-10-09,30dte,225.0,put,228.88,7.15,7.25,2.0,27.0,7.2,0.1,0.013889,0.983,2026-09-03T19:50:09.284664787Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,TSLA261009P00355000,TSLA,2026-10-09,30dte,355.0,put,378.615,9.37,10.25,259.0,166.0,9.81,0.88,0.089704,0.9376,2026-09-03T19:50:09.594571876Z
2026-09-03T19:50:09.496695+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA261009C00240000,NVDA,2026-10-09,30dte,240.0,call,228.88,5.24,5.44,377.0,314.0,5.34,0.2,0.037453,1.0486,2026-09-03T19:50:08.528009299Z
