captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00091000,INTC,2026-09-11,9dte,91.0,call,89.685,2.19,2.59,470.0,289.0,2.39,0.4,0.167364,1.0147,2026-09-02T19:50:07.204042326Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00083000,INTC,2026-09-11,9dte,83.0,put,89.685,0.65,0.76,82.0,218.0,0.705,0.11,0.156028,0.9255,2026-09-02T19:50:07.910484388Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00485000,META,2026-09-11,9dte,485.0,put,594.085,0.03,0.16,120.0,141.0,0.095,0.13,1.368421,0.8164,2026-09-02T19:50:06.206580908Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911C00595000,META,2026-09-11,9dte,595.0,call,594.085,11.79,12.66,52.0,52.0,12.225,0.87,0.071166,1.0015,2026-09-02T19:50:06.031039262Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00094000,INTC,2026-09-11,9dte,94.0,call,89.685,1.42,1.52,288.0,202.0,1.47,0.1,0.068027,1.0481,2026-09-02T19:50:08.845690247Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00300000,GOOGL,2026-09-11,9dte,300.0,put,337.56,0.07,0.13,330.0,231.0,0.1,0.06,0.6,0.8887,2026-09-02T19:50:07.938899682Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00310000,GOOGL,2026-09-11,9dte,310.0,put,337.56,0.16,0.27,275.0,149.0,0.215,0.11,0.511628,0.9184,2026-09-02T19:50:08.679535088Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911C00255000,AMZN,2026-09-11,9dte,255.0,call,255.17,4.42,4.54,183.0,6.0,4.48,0.12,0.026786,0.9993,2026-09-02T19:50:08.668023268Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00240000,AMZN,2026-09-11,9dte,240.0,put,255.17,0.45,0.53,409.0,201.0,0.49,0.08,0.163265,0.9405,2026-09-02T19:50:04.67204753Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00086000,INTC,2026-09-11,9dte,86.0,put,89.685,1.35,1.51,405.0,526.0,1.43,0.16,0.111888,0.9589,2026-09-02T19:50:08.106600846Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00084000,INTC,2026-09-11,9dte,84.0,put,89.685,0.88,0.95,102.0,508.0,0.915,0.07,0.076503,0.9366,2026-09-02T19:50:08.845600494Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911C00605000,META,2026-09-11,9dte,605.0,call,594.085,7.85,8.81,166.0,262.0,8.33,0.96,0.115246,1.0184,2026-09-02T19:50:06.955866624Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00090000,INTC,2026-09-11,9dte,90.0,call,89.685,2.83,2.96,21.0,131.0,2.895,0.13,0.044905,1.0035,2026-09-02T19:50:08.845694819Z
